Author_id,Isbn
12358,067142095X
12359,0393322963
12359,0375411119
12359,0345365399
12360,0671701592
12360,0140361227
12361,0140231595
12361,1853260282
12361,0396073735
12361,0671552228
12361,0440957761
12362,0451515048
12363,0451527097
12364,0451181441
12364,0425159612
12364,0425154637
12364,0441008631
12364,0553269291
12364,0743427947
12364,068482504X
12365,1565071875
12365,0671019163
12365,0671464965
12366,0425163830
12367,0812518055
12367,0671701622
12367,0440917190
12368,0441783295
12368,042507255X
12368,0440906490
12369,0373261896
12370,0441001467
12370,0671823337
12371,0671437968
12371,0140064826
12372,0671568310
12372,0425108589
12372,0553276514
12372,0886773865
12372,0380011077
12372,0449207021
12373,0590416243
12373,0679890998
12373,0446403180
12373,0060244755
12373,0812579410
12374,0812540379
12374,0451185129
12375,1573182036
12376,0807846465
12377,093871628X
12378,0762702265
12378,0743427920
12379,0836283430
12379,0449214958
12379,0671738623
12380,084237356X
12380,1576739759
12380,039303853X
12380,0312927746
12380,068484897X
12380,0679449434
12381,0842371893
12381,1551664992
12382,067147071X
12383,0375405356
12383,0399142983
12383,0385485212
12384,0684845261
12385,0440210178
12385,055334501X
12386,039450965X
12387,0877900507
12388,0486411915
12389,0738204048
12389,0425110427
12389,0060639059
12390,0553257439
12390,0892131187
12391,089256265X
12391,0671463195
12392,0670383295
12393,014046560X
12394,0823030970
12394,0425075826
12395,0451136039
12396,0140272801
12396,0425137465
12396,0425092038
12396,0373484836
12396,0373244487
12396,0140277293
12397,0380007002
12398,0380700999
12398,0375507477
12399,1558701311
12400,1887911510
12401,0670878812
12402,1564651622
12403,0553203630
12404,0394564324
12405,0345362500
12406,0940159147
12406,0399145427
12407,0523421214
12408,0609800906
12408,0515120871
12409,0966443004
12409,0743410602
12410,158234096X
12411,1587210975
12412,0135814219
12413,0140068929
12414,0312045239
12415,0394724372
12415,0517704803
12416,0689813279
12417,1574882295
12418,0064401758
12418,0141310871
12419,0156011549
12420,0879612312
12421,1558176756
12421,038072099X
12421,0821771167
12421,0689863632
12422,0761319417
12423,0449218201
12423,0345417739
12423,0671025864
12423,1883523133
12423,0385495056
12424,1556591241
12424,0140057935
12424,0515131733
12425,0751531294
12425,0821769391
12425,0140093281
12425,0440191238
12426,014007600X
12427,0553578294
12428,0669217360
12429,0912238259
12429,0743457463
12429,0684844958
12429,0449200981
12429,0449200361
12429,1902881842
12430,0395281601
12430,0884111431
12431,0671203576
12431,0451163516
12432,0075536226
12432,044991089X
12432,0553226347
12433,0440121418
12434,0831754087
12435,0871137771
12435,038531700X
12436,0805055452
12436,0590433644
12437,1582343497
12438,1562472305
12439,0789432331
12440,1572972939
12441,0688048315
12441,0449910261
12442,0394555287
12443,0816038465
12444,0002179687
12444,0446519782
12445,0449208184
12446,0140150447
12446,0064401871
12447,1579620604
12448,039914630X
12449,0972022104
12450,0826321143
12451,1931243328
12451,0380759500
12451,0671722778
12451,0671722646
12452,0970310501
12453,0060910496
12454,0312929277
12454,0809434903
12455,006091601X
12456,0314040536
12457,0314260439
12457,0393000699
12457,1851680659
12458,0316547336
12458,0415908078
12458,0395674379
12459,0446394572
12459,0020518706
12460,0446513644
12461,1562477587
12461,039300158X
12462,0802773877
12462,0805006923
12463,0385192401
12464,0767903595
12464,0140119698
12465,0894803220
12466,0962341053
12467,0891093699
12468,0941483096
12469,0886875269
12470,0963557572
12471,0876091729
12472,0439135230
12473,0446671223
12474,0937295132
12475,0345349040
12476,0060972947
12476,0446611751
12476,0486277852
12477,1561384798
12478,1566395305
12479,0895297310
12480,0934878420
12481,1592799175
12482,0486240304
12483,1573221252
12484,0066211484
12485,1575842793
12486,094463432X
12487,1576730409
12488,0812921828
12489,0714827363
12490,1576732533
12490,0830724923
12490,037602478X
12490,0805065989
12490,0743218035
12491,0874173515
12492,1558502874
12493,1558500502
12494,0135085322
12495,0312265611
12496,0395979366
12497,0312268033
12498,0684850796
12499,088162280X
12500,0688165273
12501,0380975440
12502,0395430976
12502,0785272399
12503,1841950955
12504,0385141041
12504,0967370167
12505,0785268766
12505,0312263015
12505,0805056211
12506,0380975920
12507,0446524484
12507,0446519901
12508,0451168364
12509,0877735441
12510,0961475439
12510,0963625543
12511,1559722754
12512,0807009539
12513,0451526708
12514,0310217067
12515,0875964818
12516,047116917X
12517,0786866764
12518,0060805420
12519,0156027860
12520,0689856741
12521,0671677217
12521,0671677209
12522,0802754309
12522,0385311044
12523,0472060953
12523,0743205626
12523,0671524097
12523,0393009165
12524,0471496421
12525,0044409001
12525,0553578251
12526,0679741917
12526,0312253419
12526,006019832X
12527,089480619X
12528,0679764399
12529,0520088794
12529,0060932139
12530,0449912337
12530,0671734598
12530,031286129X
12531,0962295701
12532,158234311X
12532,0679870423
12533,0553279114
12534,0345345053
12535,0671028294
12536,0961000805
12537,0316105163
12537,0376024852
12537,0376024763
12537,0425064506
12538,1929156006
12539,0553268724
12540,1582431264
12541,1883642442
12542,1573221686
12543,0395984165
12544,0805066667
12545,0590465880
12546,039594113X
12547,0060282320
12547,0312876610
12547,0060194170
12548,0385492979
12549,0395945151
12549,0375402721
12549,0316472409
12550,0944072917
12551,1582430225
12552,0385478194
12553,0060926066
12554,0865342695
12554,0380762951
12555,0505525054
12556,0044409575
12557,1559360739
12557,1559360615
12558,0679722068
12559,038070336X
12560,0810980991
12561,0448192187
12561,0141312181
12561,0706431642
12562,0671019961
12562,0449217493
12562,0449214192
12563,1878580450
12563,0679437037
12564,0375707409
12565,0471155454
12566,0446605964
12566,0374309302
12566,0449206513
12567,037581177X
12567,0385480334
12567,0061092614
12567,0451133129
12568,0684858266
12569,0449244741
12569,0449238598
12569,0140093451
12569,0317532901
12569,0380755408
12569,067168079X
12569,0449147452
12569,0380704056
12569,038070529X
12570,0879052686
12570,0449234940
12570,0671680765
12570,042518904X
12571,0553284134
12572,0451166876
12573,0446670332
12573,0812527259
12574,0440212049
12574,0553199552
12574,0449220923
12575,0375758771
12576,0899669611
12576,0060924799
12577,0399122702
12577,0449210928
12577,0812534379
12577,0449239594
12578,0140036636
12579,0553272934
12580,0451409655
12581,1555972403
12582,0521425042
12583,0345343727
12583,0804113645
12583,0671664824
12583,038072121X
12584,067172018X
12584,0345388747
12585,055329010X
12585,0553262815
12585,0812502701
12585,0786705337
12585,0812532236
12585,0425086577
12585,0812532082
12585,0812532368
12585,0812500768
12585,0553249355
12586,0553277006
12587,0441007910
12587,0441132456
12587,0446341819
12588,0671746340
12589,0671899007
12590,1878067265
12590,0553266640
12590,0553290053
12590,0380790521
12590,0553573322
12590,0345326008
12591,0273637371
12592,087584877X
12592,0553298178
12592,0812520629
12592,0446350982
12593,0590419668
12593,0886774926
12593,039472366X
12594,0671720791
12594,0449206505
12594,0449214206
12594,0812513010
12595,0684859017
12595,0671654047
12595,0394450779
12595,0743434870
12596,1850180490
12597,0425187403
12597,0449232042
12598,0679781420
12599,0684864185
12600,034535933X
12600,0345373480
12601,0671809385
12602,0312924291
12603,1565846567
12604,0061003425
12605,0451174186
12605,0140171673
12606,0804103712
12606,0380722607
12607,1558173331
12608,044921849X
12609,0345343263
12609,0671559044
12609,0345312015
12610,0375757643
12610,0449205983
12611,0451158717
12611,0671677225
12612,0821738976
12612,0836218981
12612,0810913038
12612,006028739X
12613,0375761225
12614,0066211697
12614,080500503X
12614,0345340418
12614,0671455257
12615,0802138039
12616,0060907967
12616,0449211479
12616,0449134040
12617,1569800677
12617,0345330145
12617,0671720082
12617,0449237613
12617,0345332857
12618,0671698516
12618,0812536460
12618,0385333781
12618,0380720884
12618,0671644211
12619,0553158899
12619,0441908721
12619,0515126985
12619,0671578553
12620,0345371976
12620,0886775647
12621,0802313167
12622,0312088353
12622,0553232894
12622,0060932902
12623,0609606077
12624,0306804751
12624,0394505050
12625,0878579109
12626,0743205677
12627,0805047360
12628,0743222946
12629,0439376068
12630,0525457453
12631,0060960809
12631,0375801766
12631,0805054537
12632,0312110529
12633,0525093303
12634,0671633635
12635,0671678051
12636,0452262704
12637,0688155162
12637,0060959622
12638,0385266367
12638,0140178724
12638,0195030680
12639,0670882070
12640,0395957826
12641,0156505150
12642,0854491872
12643,0451623797
12644,1568362641
12645,0393039870
12645,0140077715
12645,0425153797
12645,0671740504
12645,0553293915
12645,0671016717
12645,0394710932
12645,0449203158
12646,0156806754
12646,0671746480
12647,0671743880
12648,0671739182
12649,067152044X
12649,0553241745
12650,0671880306
12650,0553121111
12650,0671709704
12650,0671520466
12651,0671506048
12652,0451129474
12653,0671882678
12653,0671520962
12654,0671520482
12654,0671797042
12655,0671453580
12656,0671537830
12656,0671881167
12656,0671872753
12656,0671568116
12656,0671549170
12656,0671520474
12657,0671658158
12658,0671741403
12659,067151914X
12659,0553241702
12660,067179065X
12661,0345272129
12661,0671705601
12661,0671501054
12661,0671746472
12662,0671524887
12663,0671798588
12664,0671879979
12664,0060916095
12665,0449005127
12665,0374520763
12665,0671741438
12666,0671666622
12667,0671465430
12668,1884907873
12669,0449221202
12669,034536998X
12669,0671864165
12670,158613101X
12671,0767905040
12672,0802131379
12672,0380788756
12673,0553560727
12674,0515113522
12675,0451452356
12676,0689835558
12677,0752843753
12678,0874777992
12678,0061007072
12678,0811205967
12679,0679750304
12680,0921912951
12680,0486287599
12681,0312963157
12682,0691003122
12683,067088460X
12684,0887307361
12685,0688089054
12686,0399522662
12686,0062548662
12687,0804112657
12688,1561704059
12689,0446525685
12690,0061011886
12691,034536225X
12691,0380728753
12692,0740729497
12693,0140046941
12694,0684837455
12695,0312022808
12696,0828869782
12697,055321392X
12698,0881844632
12699,2710300257
12699,0375507914
12700,0486220370
12701,0839828500
12702,0394408853
12703,0310219345
12703,0394565614
12704,0192834320
12705,0684839571
12705,156476768X
12705,0440123925
12705,0385264860
12705,006109921X
12706,0870119206
12706,0394741722
12707,0140437908
12708,0060975466
12709,0671578588
12709,0671653989
12709,0886777119
12709,0886777410
12710,0671577743
12710,067087485X
12711,0553349155
12711,0156227258
12712,1578511933
12713,0684815753
12714,039952276X
12715,0385475985
12716,1561382477
12716,1567312950
12717,0382091175
12717,0553560204
12718,0345332784
12719,0824910591
12720,0670838101
12721,0689812744
12722,0140542388
12722,0394530195
12723,1556113307
12724,0156093103
12724,0395486173
12724,0064407470
12725,0060952423
12725,0060957182
12725,0870540947
12725,0743452631
12725,0380812002
12725,0553293877
12726,0553573330
12726,0670030031
12727,002963900X
12728,0679430679
12729,0525943625
12730,0060985011
12731,0399512330
12732,1555253903
12733,0440415942
12733,0671892258
12733,0316693715
12734,0440203244
12735,0440505984
12736,0688118852
12736,0395470439
12736,0374184232
12737,0671541390
12738,1852307927
12739,0451406273
12739,0060192240
12740,0312146310
12741,0393087972
12742,0679456821
12743,0679454799
12743,1575661381
12744,0380802112
12744,055308576X
12744,0679456317
12744,0553095870
12744,0679738142
12745,0876857446
12746,037601556X
12747,0376011998
12747,0553581929
12747,0451200284
12748,0425183025
12748,1551668599
12748,0671036564
12748,0449224260
12748,0449149900
12749,0395765285
12749,0380975343
12750,0916180018
12751,0679768149
12752,0316812404
12752,0684834723
12753,1556155689
12753,0553581937
12753,0451202317
12754,0465019803
12754,0671661353
12755,0534178081
12755,1551669153
12755,0140250948
12756,0393960129
12757,0312155476
12758,0393950344
12758,039309412X
12758,0821766570
12758,0451180755
12758,0312974507
12759,0316115924
12759,0449202917
12760,0393959031
12761,0821223496
12761,0312979398
12761,0812590252
12761,0786889608
12762,0471985813
12763,0822953560
12763,0671553038
12763,0060175184
12763,0786889756
12763,0446605050
12763,0345428285
12763,0140155058
12763,0553571834
12763,0440235219
12763,042517140X
12764,0425184242
12764,1551668246
12764,0671523090
12764,0425160394
12765,0812928342
12765,0385471289
12766,0451205413
12767,0440235812
12767,0515126519
12768,0380818655
12768,0743430999
12768,0671019554
12769,0312112874
12769,0679760660
12770,0140094601
12770,0385494246
12771,0451519485
12771,0812576403
12771,0375706690
12771,0452011876
12772,0553109588
12773,0964411911
12773,087243169X
12774,0785264280
12775,1881471322
12775,0573690219
12775,0374102058
12776,0060950773
12777,0819143847
12778,1885492200
12778,067152836X
12779,0679720219
12779,0446670197
12780,0786885882
12781,0747259526
12781,0886779774
12781,0804115729
12781,0520209109
12782,0812568680
12783,0425164357
12783,0804114897
12783,0449221113
12783,0380774992
12783,1551664305
12783,0345397819
12783,0871132095
12783,0451406893
12783,0553576232
12783,0425181979
12783,0553294083
12783,0312966210
12783,0821742841
12784,0312152841
12784,0671624830
12785,1564265536
12785,0380781484
12785,0812544161
12786,1559724307
12787,0140062785
12787,0553573705
12788,006107361X
12788,0671413678
12789,006096510X
12790,0385248253
12791,0394754271
12792,1885492030
12793,0917657462
12794,0385503636
12795,1558211853
12795,0671755056
12796,0812929136
12796,0679735186
12797,0449906566
12797,0060170808
12797,055324518X
12798,0452268737
12799,0896223337
12799,0451185145
12799,0385494335
12800,0070371628
12800,0394559584
12800,0385245793
12800,0380973170
12801,0192816861
12801,0440226406
12801,0060924675
12801,0892966882
12801,0679721746
12802,0684815095
12802,0156153955
12803,0451180224
12803,0553572512
12803,0449912639
12803,0804107513
12803,0837820464
12804,0486415848
12805,1575252929
12806,1561893978
12807,1557043035
12807,1562823485
12807,0684854759
12808,0684824892
12809,0664501168
12810,0811823601
12811,0449901556
12811,0060933151
12811,0679766669
12811,0684847957
12812,0345386817
12812,0590453874
12813,0875346197
12813,0939680491
12814,0812550978
12814,0345395107
12814,0684169401
12814,0440219248
12815,0451524705
12816,091651532X
12817,0609602489
12817,0451402537
12817,0345370570
12818,0671770438
12818,0395442567
12818,0446313033
12818,0553291203
12819,0786707550
12819,0380813734
12820,0425148211
12820,0345346866
12820,0345352548
12820,0671455265
12820,067168356X
12820,0425169669
12820,0425146383
12820,0425163970
12820,0425153363
12821,0345371267
12822,0804102813
12822,038077030X
12822,0449007111
12822,0345354893
12822,0449007065
12822,0553286161
12823,0312141890
12823,0553272373
12824,0671678949
12825,038075908X
12826,0671870890
12826,0140340203
12826,0553481800
12827,0964102404
12827,0385292090
12828,1558320547
12829,0394553756
12830,0890875197
12831,0440506344
12832,0689823908
12832,0671747827
12833,0553542311
12834,0440418283
12834,0684803860
12834,0671826786
12835,0671464809
12835,0671455303
12835,0671455273
12835,0671464140
12835,0671456393
12835,067145529X
12835,0671464817
12835,0451156234
12835,0140108718
12836,034537682X
12836,0345382692
12837,0440414555
12837,0783890036
12838,1572701625
12838,0440160162
12838,0002215810
12838,0440207452
12838,0425084736
12838,042510429X
12838,0425079600
12838,0425094731
12838,0425104303
12838,0380751453
12838,0425100057
12839,0679861807
12840,0440402263
12840,0440400104
12840,0440400635
12840,0590226363
12841,006440840X
12842,1561560936
12843,0802115330
12843,0345443802
12844,0393317013
12844,0140177361
12845,1886746370
12846,0449148718
12846,0671206710
12847,0679807748
12848,0689821514
12848,0399207589
12848,0525447091
12848,0886778441
12849,0883623382
12849,0517541998
12850,0916103544
12851,0684837927
12852,0393301583
12853,0671447610
12854,0812882962
12855,0374319693
12856,087596480X
12857,1579545637
12857,0449909549
12857,0345309049
12857,0451197011
12858,0805779612
12859,0802130798
12859,0316769576
12859,0316769029
12859,0785728473
12860,0802730191
12860,0452272580
12861,0192833588
12861,0449909174
12862,0684802678
12863,0671007858
12864,067100610X
12865,0671005022
12866,0671007238
12867,0822010933
12868,0822007088
12869,0452256178
12870,0399510737
12871,0802135501
12872,1556708556
12872,0140251383
12872,0688155502
12872,1860462588
12873,0440226937
12874,0312155638
12875,0446525596
12876,089281781X
12877,0140246142
12878,0394726421
12879,0312968892
12879,0671010123
12879,0425143570
12880,0517524171
12881,0553351370
12882,0345381645
12883,0789200015
12884,1582431108
12885,0061011843
12885,0786011386
12885,0786010576
12886,970690042X
12887,0812928423
12888,0609801880
12888,0679725768
12889,0140366679
12889,031211933X
12890,0671686216
12891,0553282611
12892,0809254999
12893,0140243917
12893,0385315147
12894,0373832877
12895,0684832860
12895,067176960X
12896,0030195160
12896,0553212257
12897,0070439915
12898,0393091198
12898,0449219615
12899,0139705821
12900,0688052398
12900,0140131558
12901,066991066X
12902,0393090477
12902,0380811995
12903,0449003884
12903,0380794802
12903,0449222802
12903,0515105910
12904,0875427391
12904,0446360945
12904,0553581856
12904,038082079X
12904,0671873164
12905,0515129747
12906,0380809273
12906,0380809281
12906,0380818043
12906,0380818035
12906,0380797488
12906,0060514051
12906,0380820803
12906,0380815265
12906,0380798867
12906,0380810719
12907,0515133620
12907,0821765744
12907,0380820838
12907,0380809168
12907,0380818507
12907,038082082X
12907,0394571819
12908,0380802902
12908,0441153135
12908,0451166027
12908,0380767848
12908,0590402803
12909,006050353X
12909,0671744216
12909,0445209402
12909,0380789337
12909,0312998368
12909,0553252836
12909,0345353676
12909,0449210235
12909,0802135412
12910,0393323145
12910,0670892475
12910,0425118312
12910,0441006256
12910,0439062810
12911,0812558251
12911,0812564170
12912,0449149579
12912,0345379845
12913,0684811138
12913,0441005837
12914,0671753673
12914,0380702878
12914,0152008691
12914,0879516976
12914,0879516984
12914,0843947470
12914,0505525526
12915,0380776170
12915,0440236746
12916,0536597073
12917,0030226864
12918,0155053272
12919,0875650546
12920,0321090934
12921,0072822805
12921,0843948167
12922,0671865846
12923,0886779227
12923,0060098538
12923,038081806X
12924,044900516X
12925,0671664247
12926,0375806776
12927,0345328396
12928,0451407105
12928,0505522551
12928,0380761505
12928,038077013X
12929,0451149203
12929,0425140946
12929,0425093891
12929,0451149378
12930,0671793896
12931,0385469608
12932,0919891276
12933,0138876541
12934,0853980055
12934,0316507415
12935,0307136566
12936,0451163095
12937,0394504321
12938,0060972920
12938,0394800869
12938,0553353896
12939,068483720X
12940,1889461024
12941,0306802538
12942,0898621283
12943,0771033737
12944,0062701908
12944,0062700162
12945,0345339428
12945,0394700058
12945,0316507350
12946,0425132110
12946,0671680277
12947,1572231408
12947,0375500316
12948,059084475X
12949,0553374524
12949,0394712390
12950,3548254152
12951,3203751046
12951,0140154078
12952,3596147239
12953,3499131706
12953,3499136899
12954,3466343755
12955,3442723302
12956,3442446783
12956,3596121477
12956,325721605X
12957,0671853414
12957,0446341754
12957,0446341851
12957,0553249169
12957,0671464043
12957,067150732X
12958,0439354951
12958,0553487728
12958,0515115649
12958,0812564596
12958,0451192303
12958,0425185788
12958,0446405264
12958,0380792540
12959,0671222473
12959,0812585658
12960,0671674269
12961,0553285084
12962,0590030205
12963,0425155501
12963,0445408642
12963,0449149005
12963,0425191273
12964,0517146789
12965,0156006510
12965,0449148297
12965,067152819X
12966,0743417038
12966,0684838923
12966,1582341338
12967,0806943424
12968,1414051999
12968,0525946535
12969,1565845609
12970,1567315267
12970,0446530190
12971,087351288X
12971,0517575019
12971,0385417926
12972,0671437933
12972,067122591X
12973,0312373082
12973,0679415793
12974,0060153016
12974,0395339707
12974,0446512362
12975,0800714113
12976,1557482101
12977,0890814449
12978,0840756178
12979,0835806219
12980,1561790613
12981,0310372712
12982,0890815038
12983,0892837101
12984,0890817715
12985,0800751248
12986,0912106344
12987,0917726405
12988,0890814317
12989,1555131085
12990,0891094202
12991,0892744421
12992,0882077112
12993,0912376376
12994,1576736512
12995,0883680912
12996,0840732422
12997,080246808X
12998,0802403336
12998,0449236129
12999,0840734581
13000,0896938174
13000,0310313414
13001,0802413978
13002,0896935477
13003,0307120007
13004,0840753608
13005,068481465X
13006,0895775506
13007,0877795096
13008,0062700782
13009,0800700899
13010,0028702506
13011,0801010705
13012,0840775776
13013,1551563452
13014,0618446885
13014,0373218575
13014,0373218850
13014,0064400972
13014,0064400964
13014,0800711807
13015,0891094229
13015,0877844860
13016,080241544X
13017,089109072X
13018,0871235625
13019,066908669X
13020,0805453318
13021,0896933024
13022,0070615373
13023,0840790694
13024,0310269512
13025,031037281X
13026,0842350233
13027,084740739X
13028,1555136591
13029,080245982X
13029,0802487874
13030,0801082447
13031,0310347017
13031,0891911375
13032,0891091432
13033,0802473695
13034,0842315071
13035,0802489710
13036,0310459311
13037,0891091815
13038,0830703454
13039,0310225795
13039,0893756113
13039,1576731863
13040,0345452690
13041,0771020139
13042,0384242146
13042,0754091392
13042,0451626109
13043,1556610343
13043,0871239906
13043,0871239396
13043,087123940X
13043,0871238705
13043,0064430170
13044,0570060192
13045,0570060753
13046,0570060850
13046,0020868901
13046,0020442300
13047,0688121160
13047,0890438439
13048,0743246128
13048,0460875965
13049,0960394621
13049,0960394648
13049,0679893342
13050,0883965054
13051,0805047905
13051,0399501517
13052,0849914965
13052,0842335994
13052,0842335978
13052,084233596X
13052,0842335986
13053,0886873428
13054,1850155011
13055,0397300069
13056,0830729135
13056,0871238829
13056,0871236117
13056,1556610866
13056,0871239795
13056,0871236168
13056,0871234017
13056,0871233150
13056,0871233452
13056,0871233428
13056,1556610599
13056,1556610025
13056,0871239469
13056,0871234130
13056,1578563933
13057,1561794600
13058,0310202302
13059,0395911680
13059,1558531211
13059,0786882417
13060,0898401003
13061,0930014898
13062,0805461957
13063,0195061551
13064,0801062500
13065,0802404529
13065,0064471063
13065,0064409422
13065,0064471055
13065,0064471071
13066,0818402539
13067,0802490549
13068,0800758382
13069,0310209161
13069,0449238946
13070,0449237869
13071,0891092897
13071,089107919X
13072,1561793620
13073,1400040930
13073,0842319476
13073,0824519671
13073,084230052X
13074,0310212146
13075,0684842874
13076,1576832961
13077,1561790206
13078,0800792149
13078,0842377506
13078,0842313079
13078,0842339760
13079,1578561493
13080,1556613369
13081,076240759X
13082,0452283396
13082,0842335722
13083,9999364497
13084,1576736563
13085,0802438059
13086,0553243470
13087,0891096078
13087,0670894877
13088,084231802X
13089,0310521807
13090,0881843059
13091,0849905273
13092,0879056096
13093,0310224713
13094,0842321349
13095,0880701749
13096,1567314619
13096,0785280669
13097,0785280693
13097,0785280766
13097,0785280677
13097,0842375066
13097,0785280685
13097,0785281967
13097,0670030120
13097,0670030848
13097,0684718669
13097,0688151981
13097,1573226254
13098,0517585073
13099,019505928X
13100,0395071763
13101,0944641393
13102,1572430753
13103,0964920107
13104,0787902691
13105,1561794058
13106,0943703034
13107,0918684544
13108,0064400808
13108,0064400816
13108,0064400085
13108,0064400077
13108,0064400069
13108,0064400050
13108,0064400042
13109,1576737799
13110,0842307303
13111,0814402178
13112,0684868113
13113,0308800583
13114,0802787673
13114,0849913241
13115,1564772241
13116,0696000121
13116,0028630092
13117,0452279232
13118,1561796344
13119,0060669667
13120,1569550913
13120,0025196359
13121,0842301801
13122,1580081916
13123,1561790419
13124,0802445241
13125,1558672540
13126,0440566142
13127,1561381527
13127,0891095365
13127,0613377095
13128,0385054483
13129,0028634691
13129,0028630238
13130,0070479321
13130,037602237X
13131,0060169613
13132,0962478407
13132,0962478415
13133,0802413587
13134,0849916747
13134,0842335706
13135,0871236109
13135,087123615X
13136,0842378480
13136,0842342710
13137,0525946756
13137,0960394672
13138,0064610446
13139,0805208690
13139,0671021354
13140,1556611536
13140,1556612257
13140,155661683X
13141,0061043850
13142,089480751X
13143,0146000501
13143,0670894885
13144,0441822134
13145,0195101405
13145,0679755179
13145,0394569393
13145,0851191894
13145,080410364X
13145,0452262828
13145,0553262106
13146,0631189246
13146,0671668781
13146,0151731527
13147,0671201565
13147,039454272X
13147,0553208187
13147,0156907720
13147,0151001529
13147,1840680113
13147,0749399554
13148,0385240899
13148,0786881488
13149,015626028X
13150,0679761276
13150,0571105653
13151,0816621144
13151,0802135269
13152,0613073304
13153,0803263430
13154,9029532068
13155,067182306X
13155,0316082511
13156,0415049296
13157,0892813695
13158,0936703008
13159,0590409662
13159,0440800544
13159,0590624008
13160,0688136230
13160,0836204158
13160,0345359313
13161,1560545151
13162,0449240193
13162,0449241491
13162,0380641623
13162,0449231984
13162,0449214214
13163,0451402472
13163,0451177010
13164,0373160623
13165,0451114523
13165,0345343387
13165,0380716453
13166,0373074794
13167,0553225774
13167,0449244172
13167,0671742906
13167,0345296591
13167,0451130987
13167,0380822970
13168,0446906492
13168,044920703X
13168,0553269321
13168,1557732108
13168,0671708368
13168,0812522729
13169,0380769514
13169,0553100777
13169,006080713X
13170,0226706702
13170,0449239977
13170,0345355245
13171,0881845434
13171,0345314867
13172,0425101797
13173,0671430653
13173,0553268074
13174,0380761963
13175,0671431412
13176,0590965379
13177,038045534X
13178,0891291512
13178,0440156637
13179,0446814377
13179,0812557042
13180,0451453492
13180,0765342308
13181,0671827847
13181,0671499335
13181,0345248686
13182,0553261797
13183,0441240879
13183,0553225227
13184,0345346505
13185,0345349474
13185,0440161061
13185,0671818856
13185,0451172272
13185,0671648144
13185,0451165896
13185,0553116606
13186,0804112592
13186,0553122061
13186,0553235478
13187,0671834096
13188,0874313759
13189,0449232859
13190,0385007728
13191,0505516101
13192,0523009933
13193,0886770041
13194,0020436904
13195,0425129004
13196,0345286480
13197,0446824631
13197,0553256025
13197,0425050017
13198,0881840653
13198,0440191831
13198,055325846X
13199,0449242390
13199,0452252733
13199,0345319540
13199,0393311198
13199,0515040460
13199,0061090417
13199,0440178924
13199,0553251139
13200,0373160674
13200,0671451979
13200,0380010038
13201,0553245015
13202,0451147715
13203,067100252X
13204,0770104835
13205,0380712113
13205,0449125092
13206,0373071647
13206,0449209709
13207,0872169324
13208,0446300292
13209,0505515253
13210,0340337923
13210,0553255509
13210,0449212785
13210,0515086703
13211,0882077449
13212,0843176989
13212,0449205037
13212,0553562940
13213,0553230360
13213,0345423631
13213,0812549872
13213,0743488318
13213,0441525628
13214,0451159098
13214,0671439960
13215,0345422589
13215,0689869886
13216,0793823218
13217,0399236015
13218,0553133136
13219,0345300912
13219,0440106079
13219,0385288581
13219,0515039276
13219,0515087254
13219,0515095125
13219,0553278819
13219,0449232212
13219,044164449X
13220,0671469622
13221,0828009775
13222,0886772214
13223,038076413X
13223,0671729918
13224,0060804955
13225,1558172831
13226,0445407018
13227,0440119502
13228,0671502689
13228,055325698X
13228,0345293711
13228,0815604599
13228,0552121401
13228,1588810070
13228,0671746693
13228,051509157X
13228,0515087335
13229,044104915X
13229,1561291935
13229,0679748261
13230,0451148207
13230,0440215285
13231,0451528913
13231,074344485X
13232,0451144848
13232,0449245276
13233,1852426411
13233,0312966040
13234,0451138945
13234,1558535527
13235,055329573X
13235,0440613965
13235,0449204200
13236,0523424515
13236,0553262564
13236,0449148246
13237,1558021256
13238,0451081641
13239,006080694X
13240,0671451820
13241,0373160925
13242,0821722999
13243,0061080535
13243,0451182677
13243,0345275748
13244,0553133179
13245,0821731130
13245,0345386302
13246,094323509X
13247,0312974167
13248,0451141482
13249,0553293850
13249,0449146138
13249,0671824813
13250,187765213X
13250,0425059995
13251,0060809469
13251,055320338X
13251,0440224489
13252,1557730121
13252,0345281527
13252,0590333062
13253,0553113313
13254,0553201344
13254,0380558890
13255,155817060X
13255,0380701766
13256,0439474299
13256,073880701X
13256,0441358489
13257,055322588X
13258,1558176535
13259,0345314891
13260,0373071248
13261,0446896268
13262,0446300675
13263,0553292587
13263,0671507915
13264,1577487869
13264,0140298452
13264,0671741039
13265,0425064638
13266,0821721054
13266,0451120531
13266,0446322490
13267,0553246178
13267,0373166907
13268,0312954425
13269,0517118424
13269,034538332X
13269,067975377X
13270,067143487X
13271,0553087258
13272,0451187415
13273,0373630336
13274,0553262041
13274,0451113357
13275,0060805463
13275,0449132757
13275,0380705753
13276,067156787X
13277,0441240941
13278,0440104327
13278,0449203433
13279,0345334973
13280,0839825943
13281,037327033X
13282,0373074646
13282,0285620878
13283,0440217113
13284,0523009151
13284,0446360074
13285,0373612443
13285,0440123070
13285,0446914770
13285,0373706413
13286,0425071197
13286,0440008379
13286,0451162188
13287,059030061X
13287,0449134369
13288,0312914873
13288,0345341228
13288,0684871254
13288,0345319087
13289,0915473135
13290,0849930715
13291,0696017288
13292,0883441047
13293,0806625783
13293,0830709967
13294,0883638886
13295,0671620991
13295,0671499505
13296,0877843309
