Author_id,Name
9955,sharon m. draper
9956,chris lynch
9957,glencoe/ mcgraw-hill - jamestown education
9958,christin rickley
9959,duong thu huong
9960,athol fugard
9961,"various,barbara h. solomon"
9962,vivian gussin paley
9963,carolyn wyman
9964,chassie west
9965,tanya a. crosby
9966,marguerite henry
9967,jillian hart
9968,marjabelle young stewart
9969,connie bennett
9970,"barbara delinsky,(none)"
9971,anne styles
9972,heron
9973,aaron karo
9974,inc. let's go
9975,tom maremaa
9976,margaret st george
9977,david glusker
9978,maude casey
9979,jack kersh
9980,arthur j. roth
9981,"elizabeth bolton,s. d. schindler"
9982,"patricia hermes,john steven gurney"
9983,"ann matthews martin,jean feiwel,bethany buck"
9984,"dav pilkey,dav pilkey"
9985,"bill wallace,david slonim"
9986,"stan berenstain,jan berenstain,mike berenstain"
9987,dan peters
9988,"beth scott,michael norman"
9989,lester sumrall
9990,helen chappell
9991,"yu huan zhang,ken rose,zhang yu huan"
9992,"lao tzu,victor h. mair"
9993,jose luis sampedro
9994,"emma thompson,clive coote,lindsay doran"
9995,daniel james
9996,"eduardo galeano,eduardo galeano,josi guadalupe pos"
9997,"lewis carroll,christoper plummer"
9998,"klaus werner,hans weiss"
9999,e.a. lowe
10000,nicolas maquiavelo
10001,norma khouri
10002,le ly hayslip
10003,"john tyerman williams,ernest h. shepard"
10004,bernard peterson
10005,katie waitman
10006,pamela dean
10007,"lilian jackson braun,more"
10008,catherine wells
10009,"alexandra lapierre,liz heron"
10010,denise austin
10011,m. d. m. scott peck
10012,neil henry
10013,arielle ford
10014,"toru takemitsu,yoshiko kakudo,glenn glasow,seiji o"
10015,sherwin b. nuland
10016,kate phillips
10017,edith forbes
10018,"tom philpott,senator john mccain"
10019,sullivan
10020,stephen mitchell
10021,james wilcox
10022,clara claiborne park
10023,james ruddick
10024,stacey d'erasmo
10025,"virginia woolf,eudora welty"
10026,e m cioran
10027,christian bauman
10028,"margarite f. olmos,lizabeth p. gebert"
10029,reynolds price
10030,alexa albert
10031,"nathaniel hawthorne,seymour gross,sculley bradley"
10032,rosina lippi
10033,pia pera
10034,pam durban
10035,latifa
10036,shay youngblood
10037,"joyce carol oates,elaine showalter"
10038,stuart brent
10039,gina bria
10040,"dan bruce,dan 'wingfoot' bruce"
10041,ed garvey
10042,charles h. patterson
10043,"plato,desmond lee,desmond lee"
10044,william j. lederer
10045,alice thomas ellis
10046,james lovegrove
10047,david m. rorvik
10048,irene northan
10049,"terry pratchett,josh kirby"
10050,john boyne
10051,deirdre purcell
10052,"franz kafka,malcolm pasley"
10053,"charlotte, etc. bronte"
10054,brian vallee
10055,"jewel kilcher,jewel"
10056,"john f. walvoord,john e. walvoord"
10057,wole soyinka
10058,john wideman
10059,"sherwood anderson,malcolm cowley"
10060,robert walser
10061,scott rice
10062,jan coffey
10063,paul simon
10064,"milan kundera,michael henry heim,philip roth"
10065,p.j. o'rourke
10066,samir al-khalil
10067,hannah whitall smith
10068,henri j. m. nouwen
10069,"heinrich böll,leila vennewitz"
10070,frank c. craighead jr.
10071,nathan miller
10072,gita mehta
10073,"justine davis,justine dare"
10074,kenneth t. brown
10075,karen a. bale
10076,emily dalton
10077,elaine barbieri
10078,gordon
10079,celeste hamilton
10080,adele ashworth
10081,hammond
10082,anne hampson
10083,linda /bennett shaw
10084,jennifer mikels
10085,delacroix
10086,elizabeth boyle
10087,paula hamilton
10088,halston
10089,steven piziks
10090,"trisha alexander,patricia kay"
10091,katherine compton
10092,shawna delacorte
10093,sally garrett
10094,donald
10095,tina leonard
10096,laura marie altom
10097,leigh
10098,muriel bradley
10099,linda randall wisdom
10100,craig shaw gardner
10101,alyssa dean
10102,stephanie howard
10103,"mary  balogh,jo beverley,sandra heath,laura matthe"
10104,"joan hohl,elizabeth bevarly,marilyn pappano"
10105,dianne castell
10106,krista janssen
10107,"suzanne barclay,margaret moore,deborah simmons"
10108,phyllis houseman
10109,bright
10110,elizabeth mansfield
10111,shari anton
10112,beverly engel
10113,barclay
10114,ruth jean dale
10115,mary lyons
10116,leah vale
10117,karen toller whittenburg
10118,"cindy holbrook,debbie raleigh,donna simpson"
10119,nicola west
10120,"d. chiel,jonathan hensleigh"
10121,bobby hutchinson
10122,suzannah davis
10123,bay matthews
10124,janice bennett
10125,susanne mccarthy
10126,christa merlin
10127,rachel lee
10128,"brian m. thomsen,martin harry greenberg"
10129,rebecca stratton
10130,suzanne barclay
10131,gail douglas
10132,judith duncan
10133,trisha alexander
10134,hart
10135,"victoria holt,jean plaidy"
10136,sabina grant
10137,linz
10138,laurey bright
10139,grant
10140,amanda lee
10141,debra lee brown
10142,roberta leigh
10143,dana ransom
10144,ana seymour
10145,parris afton bonds
10146,maclay
10147,leandra logan
10148,teresa howard
10149,sandra chastain
10150,mary mayer holmes
10151,catherine mills
10152,belmont
10153,marton
10154,miles
10155,catherine archer
10156,saranne dawson
10157,"janet &amp; richards, emilie dailey"
10158,donna kimel vitek
10159,margaret dobson
10160,jessica marchant
10161,patt bucheister
10162,leslie davis
10163,madeline george
10164,nikki benjamin
10165,linda cajio
10166,jo leigh
10167,denton
10168,carroll
10169,"andre norton,lyn mcconchie"
10170,patricia lake
10171,arlene holiday
10172,jennifer horsman
10173,susannah kells
10174,sue ellen cole
10175,daphne woodward
10176,c. j. carmichael
10177,margaret pargeter
10178,angel milan
10179,eric l. harry
10180,r. m. meluch
10181,arlene holliday
10182,deborah bedford
10183,"christie golden,harve bennett"
10184,lyndon hardy
10185,pat wallace
10186,ruth alana smith
10187,raymond giles
10188,billie green
10189,logan
10190,amarillas
10191,judith e. french
10192,taylor ryan
10193,robin gideon
10194,kathryn fox
10195,e. a. mares
10196,greg keyes
10197,kenneth c. davis
10198,"george demko,jerome agel,eugene boe"
10199,isabelle eberhardt
10200,"mary wollstonecraft shelley,michael burgan"
10201,gail herman
10202,"aleister crowley,the master therion,frieda harris"
10203,antero alli
10204,"yvonne rees,peter may"
10205,"david conway,colin wilson"
10206,gillian kemp
10207,maxwell maltz
10208,linda barker
10209,john m. ford
10210,john toland
10211,mitsuo fuchida
10212,walter f murphy
10213,h. p. lovecraft
10214,"marion d. march,joan mcevers"
10215,sucharitkul
10216,fred reinfeld
10217,"warren /sapir murphy,richard sapir,warre murphy"
10218,anna riva
10219,y.l. harris
10220,christopher o'brien
10221,william c. westmoreland
10222,kaoru iwamoto
10223,james e. kloetzel
10224,salomone
10225,freddie north
10226,"s. jason black,christopher s. hyatt"
10227,"christopher s. hyatt,christopher s. hyatt"
10228,"doris piserchia,kelly freas - cover"
10229,c. berlitz
10230,"stephen m. rainey,elizabeth massie,lara parker"
10231,dorothy parker
10232,"bill drummond,mark manning"
10233,"spike milligan,alexander games,eddie izzard"
10234,alicia appleman-jurman
10235,"edward bond,patricia hern"
10236,ardal o'hanlon
10237,umberto bellini
10238,josef haslinger
10239,werner lansburgh
10240,john toohey
10241,gloria d. miklowitz
10242,"john christopher,peter bruck"
10243,"samuel beckett,elmar tophoven"
10244,"allen carr,petra wackerle"
10245,dieter markert
10246,theodor fontane
10247,"philippa carr,victoria holt,erika remberg"
10248,benoîte groult
10249,"batya gur,mirjam pressler"
10250,"fannie flagg,eva malsch"
10251,c.j. anders
10252,henning mankell
10253,ardella garland
10254,"edward eager,n. m. bodecker (illustrator)"
10255,jason little
10256,"kevin freiberg,jackie freiberg"
10257,laura moore
10258,janet gleeson
10259,"william hill brown,hannah webster foster"
10260,"elizabeth barrett browning,john robert glorney bol"
10261,gregg easterbrook
10262,"john bunyan,w. r. owens"
10263,arthur jacobs
10264,"fyodor dostoyevsky,david mcduff,david mcduff"
10265,"bartolome de las casas,nigel griffin,anthony pagde"
10266,"martin palmer,elizabeth breuilly"
10267,john leguizamo
10268,"sonia moore,john gielgud,joshua logan"
10269,marianne moore
10270,"marlo morgan,carri garrison"
10271,"steve, rev., and tada, joni eareckson estes"
10272,"james lowder,voronica whitney-robinson"
10273,"simone de beauvoir,h. m. parshley"
10274,steven levenkron
10275,otto f. wahl
10276,"jane austen,amy bloom"
10277,"greg philo,glasgow media group,glasgow university"
10278,mary ellen copeland
10279,gregory stock ph.d.
10280,elizabeth barrett browning
10281,leo; leo buscaglia buscaglia
10282,jennifer james
10283,barbara stanny
10284,"john killick,myra schneider"
10285,"leah furman,elina furman"
10286,maureen tan
10287,donna boyd
10288,"sylvia plath,ted hughes"
10289,larry gonick
10290,"larry gonick,woollcott smith"
10291,l. e. modesitt
10292,l.e modesitt jr.
10293,karin goodwin
10294,anthony l abraham
10295,mj ryan
10296,judi mccoy
10297,suzann ledbetter
10298,linda french
10299,wilton barnhardt
10300,liz ireland
10301,harry kressing
10302,simon maginn
10303,"josepha sherman,susan shwartz"
10304,"p. d. james,penelope dellaporta"
10305,bill ransom
10306,gayle greeno
10307,marilyn bowering
10308,james humphreys
10309,günter de bruyn
10310,stephanie gertler
10311,nicholas rinaldi
10312,matt witten
10313,"nava atlas,lillian kayte"
10314,susan bixler
10315,"karl albrecht,ron zemke"
10316,philip b. crosby
10317,hilary mantel
10318,j.d. landis
10319,"ruth picardie,matt seaton,justine picardie"
10320,"brian vesey-fitzgerald,s r badmin"
10321,patricia wendorf
10322,mordecai richler
10323,ruth reichl
10324,david pesci
10325,andrew miller
10326,nega mezlekia
10327,stuart mclean
10328,robin mcgrath
10329,william maxwell
10330,diane mason
10331,bruce kirkby
10332,eric kraft
10333,"lidia jorge,margaret jull costa"
10334,james jones
10335,jack hodgins
10336,dakota hamilton
10337,don hannah
10338,kenn harper
10339,hiromi goto
10340,"sara george,george"
10341,helen fremont
10342,cynthia flood
10343,marina endicott
10344,alan cumyn
10345,beatrice culleton mosionier
10346,michael collins
10347,kevin chong
10348,grant buday
10349,sandra birdsell
10350,joan barfoot
10351,m. e. hirsh
10352,ethan mordden
10353,"terri windling &amp; ellen datlow,thomas canty,nin"
10354,ji-li jiang
10355,fawn m. brodie
10356,"mutual publishing,mary kawena pukui"
10357,"william j bennett,william j. bennett"
10358,william h. whyte
10359,stephen j. adler
10360,stan lee
10361,adele parks
10362,cyrano de words-u-lac
10363,barbara johnson
10364,maryjanice davidson
10365,lani nedbalek
10366,"frank caplan,theresa caplan"
10367,ingrid tomey
10368,calvin miller
10369,lyrick publishing
10370,marion chesney
10371,bonnie macdougal
10372,richard grant
10373,"max allan collins,martin h. greenberg"
10374,richard hoyt
10375,margaret allan
10376,miriam grace monfredo
10377,"steve perry,lowell cunningham,ed solomon"
10378,olga masters
10379,"tove jansson,tove jansson,thomas warburton"
10380,peter king
10381,"lillian herlands hornstein,g. d. percy,calvin s. b"
10382,denise swanson
10383,"andre norton,martin harry greenberg"
10384,"sam walton,john huey"
10385,"octavia e. butler,robert crossley"
10386,"adele faber,elaine mazlish"
10387,susan dawn
10388,stuart holmes coleman
10389,"c. s. lewis,michael hague"
10390,"mark  helprin,chris  van allsburg"
10391,"mark helprin,chris van allsburg"
10392,"colin eisler,lesley anne ivory"
10393,may elizabeth schlayer
10394,robert siegel
10395,dave thompson
10396,eleanor wachtel
10397,"lilian lee,andrea lingenfelter"
10398,"stephen karcher,rudolph ritesema"
10399,trina paulus
10400,"anonymous,paul roche"
10401,"rosemary wells,rosemary wells"
10402,richard llewellyn
10403,harriette arnow
10404,ed stivender
10405,"linda howard,kasey michaels,carla neggers,jayne an"
10406,william jay smith
10407,jeff shaara
10408,rahna reiko rizzuto
10409,beth kephart
10410,howe stidger
10411,"mike doogan,dee boyles"
10412,bertice berry
10413,"tim mikkelsen,phyllis wright-herman,mikwright ltd."
10414,jean shepherd
10415,"howard schultz,dori jones yang"
10416,barbara neely
10417,marc summers
10418,armand eisen
10419,"joanna cole,stephanie calmenson,alan tiegreen"
10420,ben edlund
10421,richard goldstein
10422,maurice horn
10423,"paul dickson,rick meyerowitz,paul dixon"
10424,carol mcd. wallace
10425,"bruce lansky,barry sinrod"
10426,angus oblong
10427,angela shelf medearis
10428,nancy birnes
10429,patti shosteck
10430,"lee wade,joan rutt,sandra mattielli"
10431,mark bittman
10432,steven raichlen
10433,sheila lukins
10434,julee rosso
10435,arthur schwartz
10436,better homes &amp; gardens
10437,beatrice a. ojakangas
10438,mable hoffman
10439,shirley gill
10440,"jill dupleix,geoff lung"
10441,"judith choate,bill milne"
10442,viana la place
10443,judy rosenberg
10444,"judy wicks,kevin von klause,elizabeth fitzgerald,m"
10445,"julee rosso,sheila lukins,michael mclaughlin"
10446,"irma s. rombauer,marion rombauer becker,ethan beck"
10447,"mark bittman,alan witschonke"
10448,"beverly mills,alicia ross"
10449,"julee rosso,sheila lukins"
10450,anya von bremzen
10451,"anya von bremzen,john welchman"
10452,"grace shugart,mary molt"
10453,ernest m. mickler
10454,richard sullivan
10455,betsy wyckoff
10456,"pat lafontaine,larry weisman,chas griffin"
10457,cynthia tobias
10458,"tom gardner,david gardner"
10459,jill bloom
10460,will weaver
10461,"ryan white,ann marie cunningham"
10462,bill o'reilly
10463,dreikurs
10464,claudia jones
10465,karen casey
10466,greg nagan
10467,"allan ahlberg,janet ahlberg"
10468,donald goines
10469,"floyd c. watkins,william b. dillingham,john t. hie"
10470,stirling silliphant
10471,h. king
10472,joanna cole
10473,robert a seiple
10474,inge sargent
10475,honolulu theatre for youth
10476,meri ishikawa
10477,"lesléa newman,erika oller"
10478,cheryl benard
10479,rhys bowen
10480,charles knief
10481,"david galef,jun hashimoto"
10482,susan stamberg
10483,wu ningkun
10484,"tove jansson,tove jansson,elizabeth portch"
10485,molly brown
10486,nancy e. turner
10487,"banana yoshimoto,ann sherif"
10488,john s. littell
10489,louie anderson
10490,rh disney
10491,lois-ann yamanaka
10492,mariama b
10493,noelle howey
10494,aaron mcgruder
10495,james madison
10496,billy bob thornton
10497,rollins
10498,"irene diamond,gloria orenstein"
10499,mary daly
10500,diane bell
10501,thomas berger
10502,patricia kennealy
10503,"alice bach,steven kellogg"
10504,hugh lofting
10505,"iona opie,peter opie,maurice sendak"
10506,james pruitt
10507,lorraine johnson-coleman
10508,cary o. yager
10509,"e.b. white,garth williams"
10510,"ann m. martin,paula danziger"
10511,"donald j. sobol,gail owens"
10512,john travolta
10513,rachel simmons
10514,raul correa
10515,m. t. anderson
10516,"ysaye m. barnwell,synthia saint james"
10517,"marcia williams,marcia williams"
10518,janet schulman
10519,"robin mckinley,martine gourbault,martine gourbault"
10520,"heidi murkoff,arlene eisenberg,sandee hathaway"
10521,caroline schrodes
10522,deborah chase
10523,kevin baker
10524,illona linthwaite
10525,"gertrude crampton,tibor gergely"
10526,edith fisher hunter
10527,patricia maclachlan
10528,neil simon
10529,bil keane
10530,"gary a. dias,robbie dingeman"
10531,"glen grant,ross yamanaka"
10532,"david rees,colson whitehead"
10533,sheila burnford
10534,"louise fitzhugh,louise fitzhugh"
10535,sydney b. metrick
10536,taro gomi
10537,christopher paolini
10538,"mariane pearl,sarah crichton"
10539,"marie hara,nora okja keller"
10540,chris van allsburg
10541,jerdine nolen
10542,"edward lear,paul galdone"
10543,"steven lindblom,true kelley"
10544,stephen laws
10545,"upton sinclair,ronald gottesman"
10546,graham lord
10547,david brooks
10548,"daniel pennac,david homel"
10549,gail scott
10550,nelson mandela
10551,bernice johnson reagon
10552,sting
10553,anne garrels
10554,"dayna curry,heather mercer,stacy mattingly"
10555,"herman miller,debra doyle,h. miller,ezra whiteman"
10556,"johann wolfgang von goethe,debra doyle,norman node"
10557,"evelyn goodman,karen karbiener,harriet beecher sto"
10558,caroline knapp
10559,john white
10560,deborah mcdowell
10561,dorothy west
10562,isabel fonseca
10563,"beverley naidoo,eric velasquez"
10564,"mike lester,mike lester"
10565,"jr  bill martin,john archambault,lois ehlert"
10566,nina bernstein
10567,chip silverman
10568,walt disney
10569,"j. d. bisignani,robert nilsen"
10570,"margaret miner,hugh rawson"
10571,"marianne larned,colin powell,marianne larned,maria"
10572,"stuart miller,geoffrey moss"
10573,patricia meyer spacks
10574,"haruki murakami,alfred birnbaum"
10575,jamie stamper
10576,"tove jansson,elizabeth portch"
10577,"robert byrne,teressa skelton"
10578,jon spoelstra
10579,robert smith
10580,jean hortense seligmann
10581,"paul s. newman,bill langley,annie guenther"
10582,"eugene bradley coco,j.m. barrie,ron dias,ron dias"
10583,"mabel watts,joe ewers"
10584,"western publishing,al andersen"
10585,"don ferguson,peter emslie"
10586,"a. a. milne,disney"
10587,"susan hightower,matt novak"
10588,"teddy margulies,studio orlando"
10589,"tracey west,craig mccracken,lauren faust"
10590,rick detorie
10591,"robert munsch,michael martchenko"
10592,"teddy slater,tom lapadula"
10593,margaret a. hartelius
10594,harry mcnaught
10595,"steve metzger,hans wilhelm"
10596,"joanna cole,bruce degan"
10597,"steven kroll,jeni bassett"
10598,"jacob grimm,wilhelm grimm,freya littledale,freya l"
10599,b.g. ford
10600,"leone castell anderson,eugenie (illustrator)"
10601,"ann braybrooks,arkadia"
10602,"david korr,joe mathieu"
10603,"chari sue,richard courtney,trish courtney"
10604,"david korr,a. delaney"
10605,sal murdocca
10606,"richard scarry,richard scarry"
10607,"jon stone,michael smollin"
10608,edens
10609,"various authors,cecily von ziegesar,tori amos"
10610,martin scot kosins
10611,"sydney taylor,helen john"
10612,"rick carroll,marcie carroll"
10613,frederick crews
10614,andy warhol
10615,"margaret wise brown,edith thacher hurd,tibor gerge"
10616,george booth
10617,sachi fukuda
10618,greg critser
10619,"mark d. sanders,tia sillers"
10620,"marian engel,marian engel"
10621,susan schade
10622,"charlotte zolotow,william pene du bois"
10623,graham oakley
10624,joan clarke
10625,andrew matzner
10626,oliver stone
10627,samuel h. elbert
10628,margaret cho
10629,ntozake shange
10630,ron clark
10631,"ted rall,bill maher"
10632,greg hyland
10633,"david simon,edward burns"
10634,adrian nicole leblanc
10635,michael fry
10636,"gregory white smith,steven w. naifeh,daniel baxter"
10637,ruth harris
10638,carellin brooks
10639,tim cahill
10640,tom bodett
10641,peter n. forman
10642,"jack canfield,mark victor hansen,sharon linnea,rob"
10643,george p. pelecanos
10644,george pelecanos
10645,"heidi murkoff,arlene eisenberg,sandee hathaway b.s"
10646,james h. english
10647,maryann cusimano
10648,"jodi endicott,hans loffel"
10649,"doug peebles,curt sanburn"
10650,"eileen curran,g. brian karas"
10651,j. d. christilian
10652,thomas szollosi
10653,karen moline
10654,james g. nourse
10655,edna buchanan
10656,mitchell smith
10657,christopher hyde
10658,margaret yorke
10659,"ruth rendell,barbara vine"
10660,william lashner
10661,barbara fister
10662,kyle spencer
10663,evan i. schwartz
10664,tony dunbar
10665,eleanor taylor bland
10666,jim knipfel
10667,lowen clausen
10668,betty macdonald
10669,louise a. desalvo
10670,"sam chaiton,terry swinton"
10671,cynthia harrod-eagles
10672,louise desalvo
10673,john miller
10674,marianne wiggins
10675,stephen miller
10676,david l. lindsey
10677,r.d. wingfield
10678,bonnie k. winn
10679,"judith arnold,pamela browning"
10680,"marie ferrarella,suzanne carey"
10681,s. andrew swann
10682,andrew bergman
10683,steven barnes
10684,charles ingrid
10685,libby hall
10686,kia meaux
10687,"jim borgman,jerry scott"
10688,bunty howearth
10689,c.k. stead
10690,sky lee
10691,tong su
10692,william caunitz
10693,jane stern
10694,robin burcell
10695,james tertius dekay; james tertius de kay
10696,bill fitzhugh
10697,jeanne braselton
10698,larry keenan
10699,stephanie johnson
10700,julie cannon
10701,"dbc pierre,d. b. c. pierre"
10702,daniel pinkwater
10703,alisa valdes-rodriguez
10704,patricia grace
10705,julie otsuka
10706,marilyn duckworth
10707,georgia byng
10708,pat ross
10709,philip sugden
10710,huston curtiss
10711,"michael cart,dave eggers"
10712,leslea newman
10713,m. hardwick
10714,"owen chase,iola haverstick,betty shepard"
10715,katharine weber
10716,i.j. parker
10717,brad gooch
10718,dann hazel
10719,elizabeth gilbert
10720,amy borkowsky
10721,anna l. waldo
10722,"emine sevgi ozdamar,craig thomas,craig thomas"
10723,donna andrews
10724,holly payne
10725,"john marino,tina cohen"
10726,c. k. stead
10727,stevan eldred-grigg
10728,john welter
10729,jose raul bernardo
10730,irene allen
10731,douglas wynn
10732,lilian nattel
10733,"alfred noyes,charles mikolaycak"
10734,nick smith
10735,yxta maya murray
10736,denise giardina
10737,harold pinter
10738,p. g wodehouse
10739,simon doonan
10740,holly hobbie
10741,abby bardi
10742,judith henry
10743,graham caveney
10744,elizabeth hess
10745,terrence cheng
10746,art spiegelman
10747,david davidar
10748,jewell parker rhodes
10749,robert mcliam wilson
10750,"murasaki shikibu,edward g. seidensticker"
10751,sela ward
10752,anita rau badami
10753,gary ogden harper
10754,wayne johnston
10755,michael augustyn
10756,kurt diemberger
10757,"william s. burroughs,allen ginsberg"
10758,philippe garner
10759,tom corcoran
10760,brad dimock
10761,paulette jiles
10762,frank monaco
10763,richard l. miller
10764,"david letterman,merrill markoe"
10765,laura wilson
10766,lisa huang fleischman
10767,"tony hillerman,otto penzler"
10768,akimitsu takagi
10769,dan hurley
10770,h.b. gilmour
10771,"sherry sontag,christopher drew,annette lawrence dr"
10772,"camille geraldi,carol burris"
10773,earl murray
10774,"dr. pedro jose greer jr.,liz balmaceda"
10775,"debbie morris,gregg lewis"
10776,nik c. colyer
10777,mark payne
10778,"cara wilson,otto frank"
10779,"debby jones,jackie kendall"
10780,michelle mckinney hammond
10781,pete dexter
10782,miriam sokol
10783,"jack canfield,mark victor hansen,hanoch mccarty,me"
10784,patricia kay
10785,deborah smith
10786,rick pitino
10787,mary kay mccomas
10788,iris r. dart
10789,elisabeth eaves
10790,"octave mirbeau,douglas jarman"
10791,"allen weinstein,alexander vassiliev"
10792,s.a.r.k.
10793,"o. e. rolvaag,einar haugen,gudrun hovde gvale"
10794,john f. bayer
10795,shirley worrall
10796,james scott bell
10797,mary engelbreit
10798,robert eisenberg
10799,"h. g. wells,j. gregory keyes,gareth davies-morris"
10800,john reed
10801,george harrar
10802,pamela rafael berkman
10803,david feldman
10804,thomas sanchez
10805,"alexandra stoddard,john burgoyne"
10806,paul levinson
10807,martha powers
10808,sembene ousmane
10809,margot patterson doss
10810,rafael courtoisie
10811,"mr. al biondi,al biondi"
10812,ana?s. nin
10813,"astrid lindgren,florence lamborn"
10814,cherry adair
10815,lars eighner
10816,geraldine kudaka
10817,"jim curtin,james j. curtin,renata ginter"
10818,nick tosches
10819,daniel akst
10820,cristopher stasheff
10821,tara k. harper
10822,"valerie tripp,jean-paul tibbles"
10823,"william shakespeare,joseph bryant"
10824,ruth picardie
10825,sandra bernhard
10826,jerry seinfeld
10827,louise redd
10828,carol ann lee
10829,linda wolfe
10830,guy vanderhaeghe
10831,"john o'hara,louis begley"
10832,mary ladd gavell
10833,jerry hopkins
10834,"robert shapard,james thomas"
10835,hulton getty
10836,"josephine gattuso hendin,mary jo bona"
10837,rebecca stowe
10838,arlene j. chai
10839,"mikhail lermontov,paul foote"
10840,andrew clements
10841,gloria mallette
10842,jeff leeland
10843,april sinclair
10844,professor john barth
10845,michael grant jaffe
10846,"william joyce,william joyce"
10847,ben bradlee
10848,scott r. russell
10849,joe conason
10850,"uwe timm,peter tegel"
10851,john lennon
10852,"i. m. peeved,ed strnad"
10853,david malouf
10854,david chilton
10855,元阳
10856,"eric shiraev,gerald l. boyd,gerald lee boyd"
10857,jaimy gordon
10858,dan franck
10859,susan cheever
10860,claudia shear
10861,"gene hackman,daniel lenihan"
10862,john dowdee
10863,marcia kamien
10864,"james joyce,seamus deane,seamus deane"
10865,culinary institute of america
10866,donald antrim
10867,joseph bruchac
10868,robert lopshire
10869,h. a. rey
10870,"stephanie true peters,reg sandland"
10871,"bill dahl,weldon a. mcdougal iii"
10872,lora brody
10873,lois ellen frank
10874,earl w. emerson
10875,andrew s. grove
10876,mark kurlansky
10877,"bob eggleton,nigel suckling"
10878,ruthanne lum mccunn
10879,jean pare
10880,elliott roosevelt
10881,myrna oakley
10882,stanley kaplan
10883,geneen roth
10884,"martin dunford,jack holland"
10885,stacey richter
10886,roland gary jones
10887,arl modica matthews
10888,"linnea lundgren,laura kraemer"
10889,ellen slezak
10890,"elizabeth pomada,michael larsen,douglas keister"
10891,"jack canfield,mark victor hansen,marion owen,cindy"
10892,kakuzo okakura
10893,robert w. snyder
10894,elizabeth mccracken
10895,wendy hornsby
10896,paula marantz cohen
10897,susan shaughnessy
10898,meridel le sueur
10899,ian c. ellis
10900,a.m. homes
10901,"raymond carver,tess gallagher"
10902,helen dunmore
10903,robert ellis gordon
10904,michael stearns
10905,"adela vengana,etc."
10906,"fodor's,gil reavill,michael yamashita"
10907,"rainer eisenschmid,karl baedeker"
10908,"jamie s. rich,andi watson,scott morse,judd winick"
10909,mario vargas llosa
10910,laura day
10911,hari kunzru
10912,robin goldstein
10913,dr. james dobson
10914,julie taylor
10915,"nikolaj frobenius,tom geddes"
10916,tom glazer
10917,lendon smith m.d.
10918,"kay baxter,lucy bauer footlik,heidi-marie blackwel"
10919,"john kulka,natalie danford"
10920,john powell
10921,nancy richler
10922,sandra benitez
10923,"allen dehart,bruce sundquist"
10924,"ben jonson,roger holdsworth"
10925,alan v. hewat
10926,angela nissel
10927,art lee
10928,claire davis
10929,"helen banes,diane fitzgerald"
10930,"julia wilkinson,john king"
10931,nuruddin farah
10932,joyce goldstein
10933,halldor laxness
10934,carol frieberg
10935,"margaret b. blackman,florence e. davidson"
10936,laurie foos
10937,john b. keane
10938,chuck shepherd
10939,elizabeth nixon weaver
10940,sol gordon
10941,alexander lockhart
10942,"kurban said,jenia graman"
10943,ben sherwood
10944,"mary higgins clark,ruth rendell,sara paretsky,joan"
10945,craig claiborne
10946,marc mappen
10947,jill mccorkle
10948,lawrence norfolk
10949,"tom henry,greta guzek"
10950,paco underhill
10951,kathleen alcala
10952,faith sullivan
10953,maria flook
10954,"roger rapoport,marguerita castanera,mary morris,ja"
10955,tama janowitz
10956,marty westerman
10957,"anton chekhov,ann dunnigan,ernest j. simmons"
10958,m. f. k. fisher
10959,nino lo bello
10960,christopher morley
10961,"p. g. wodehouse,ionicus - joshua armitage;"
10962,marlys millhiser
10963,jeanne k. hanson
10964,barbara myerhoff
10965,"amber coverdale sumrall,patricia vecchione"
10966,dee wells
10967,peter canby
10968,"jerry biederman,lorin michelle biederman"
10969,gregory gibson
10970,sally morningstar
10971,"martha ostenso,david arnason"
10972,marly swick
10973,sandi toksvig
10974,jill paton walsh
10975,"eliyahu goldratt,jeff cox"
10976,rani manicka
10977,saxton judith
10978,marcus sieff
10979,ronnie barker
10980,"colin white,laurie boucke"
10981,david hampshire
10982,carl lombard
10983,"dipika mukherjee,kirpal singh,m a quayam"
10984,dayna dunbar
10985,acton figueroa
10986,diane hammond
10987,thomas adcock
10988,"margaret snyder,don williams"
10989,steve jackson
10990,karin slaughter
10991,amanda brownfield
10992,rose connors
10993,pat booth
10994,matthew rettenmund
10995,nigel cawthorne
10996,leslie gould
10997,kim wong keltner
10998,kathy peel
10999,beth hilgartner
11000,claudia pattison
11001,teresa mcclain watson
11002,jean thompson
11003,"brian kilcommons,sarah wilson"
11004,richard t. pienciak
11005,george anastasia
11006,lagoon books
11007,peter burton
11008,mary-kate olsen
11009,carol thompson
11010,"annie auerbach,mark o'hare"
11011,"steven banks,clint bond"
11012,patricia macdonald
11013,"edward lee,patrick lestewka"
11014,r.j. rosenblum
11015,tanya maria barrientos
11016,ramsey campbell
11017,caroline leavitt
11018,lauren kelly
11019,james a. moore
11020,jilliane hoffman
11021,simon clark
11022,susan wilson
11023,christina fitzpatrick
11024,jessica barksdale inclan
11025,linda nichols
11026,"wrath james white,edward lee"
11027,mark billingham
11028,mark nykanen
11029,matthew stokoe
11030,"jack ketchum,edward lee"
11031,blake crouch
11032,anne leclaire
11033,james kidman
11034,"lori foster,janelle denison,nancy warren"
11035,donna vanliere
11036,gary a. braunbeck
11037,sephera giron
11038,barbara bell
11039,kevin yarbrough
11040,lucy taylor
